https://github.com/webfx-project/webfx/commit/237140187a3fb4f16f168a46810357a3f7cd623b,,Fixed OptionTreeNode user synchronization problem,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/b7cdf99982de4a0be96e13e69f23ff2377d64417,,Fixed working document extractor to work with multiple lines on the same option (ex: early breakfast + festival breakfast),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/dd6a6a41bafc1462ad8f04cda317e94f7210ce02,,Fixed OptionTreeNode: selection state was not correctly initialized when starting from a model (ex: from fees page),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/db46bbea2d333966f78f2ab4408736a421d4bb09,,Renamed removeLines() to removeAllLines() and added a new removeLines() method with parameter,True,,,,,,,,,,,,yes,,,
https://github.com/webfx-project/webfx/commit/97f00679682028a5737177fb7c3b5dcbfcb30087,,Fixed BreakfastRule to work with multiple accommodation and meals lines,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/78a9fea610251fbccf4894786b0f34d4656a9548,,Fixed FlexBox: computed height values were not cleared on width change,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/6a4d3f799232bb92fb6489a6109570aaa077c054,,Improved hotel shuttle business rule,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/805f5a05f80d96337b9ac8d770d3091f93824e0b,,Fixed: airport shuttle option date time range was cropped with booking date time range (whereas it shouldn't),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/098f397cc5f1c7476be7079bc8fb5f8c07157247,,Fixed Diet rule: was not working with several lines on lunch and/or supper,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/218cfe6e6d76fe658005d3e6f22e3e3c89cfceef,,Fixed OptionTreeNode: option date time range were not cropped with day time when computing visibility,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/d6fd11765cd441e9e84ffb66c9961b0ced3f7e29,,Added merge() static method to TimeSeries and fixed a bug in addInterval() builder,True,,,,,,,,,,,yes,,,,
https://github.com/webfx-project/webfx/commit/040c8ac6198b1367f884f0ae28588a8711065f6f,,Added merge() static method to DateTimeRange,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/5c8f0a02c1eb4440de90fe9256b3cf82afeecb02,,Fixed the hotel shuttle rule to work with working documents that don't come from the options activity (no option tree associated),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/1149d604392b5805b0a9f31cc41bbdbcb049f9c5,,Used now DateTimeRange.merge() for working document date time range computation. Also added markAsChangedForBusinessRules() method and made a faster implementation of sameLine() when lines options are set),True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/de95d9448cae605aeb2578336907181c81535355,,Fixed WorkingDocumentTransaction: business rules could not be called on commit. Also reinitialized empty lines on document interval change (ex: adding early lunch on arrival shuttle),False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/2322b94e9a3ae6b4c86ee5191a28fa882ca6db86,,Removed rollback mechanism in working document transaction (as not used) and all associated data structures,True,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/6708164bef01ec1584450988343ed35710a94ef8,,Fixed OptionTreeNode left padding: was not added under airport shuttle checkboxes,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/c2f1b4e54319bf7d6ba0b44c2c770c3de4149a29,,Moved booking calendar section to bottom. Also did some refactoring.,False,,,,,,,,,,,,,,,
https://github.com/webfx-project/webfx/commit/e49066d6a0ed184f4cca8450e1190f5bfa9233c6,,Improved LayoutUtil.createVerticalScrollPane(): the content pref width now depends on the value returned by Toolkit.getVerticalScrollbarExtraWidth(),True,,,,,,,,,,,,,,,
